order_id,customer_id,order_date,offer_type,channel,revenue,cost,status
ORD_5940,CUST_706,2024-05-18,Workshop,Event Walk-in,259.3,129.3,Completed
ORD_5941,CUST_1492,2024-09-27,Partner Offer,Instagram,317.16,95.25,Completed
ORD_5942,CUST_343,2025-03-21,Event Ticket,Google Search,277.79,87.76,Completed
ORD_5943,CUST_1087,2024-06-20,Corporate Package,LinkedIn,166.65,74.18,Completed
ORD_5944,CUST_443,2024-05-07,Creative Studio,Instagram,49.8,34.17,Completed
ORD_5945,CUST_751,2024-05-13,Creative Studio,TikTok,449.53,235.83,Cancelled
ORD_5946,CUST_351,2024-09-03,Media Package,Event Walk-in,40.58,17.75,Refunded
ORD_5947,CUST_395,2025-05-17,Creative Studio,Instagram,409.04,231.49,Completed
ORD_5948,CUST_679,2025-01-20,Corporate Package,LinkedIn,247.34,163.23,Completed
ORD_5949,CUST_1318,2024-03-14,Media Package,LinkedIn,372.89,236.23,Completed
ORD_5950,CUST_1228,2024-09-12,Media Package,TikTok,243.16,107.3,Completed
ORD_5951,CUST_872,2024-09-07,Workshop,Google Search,55.49,33.64,Completed
ORD_5952,CUST_1123,2024-02-23,Media Package,Instagram,448.13,277.45,Completed
ORD_5953,CUST_745,2025-06-08,Creative Studio,Partnership,296.46,182.78,Completed
ORD_5954,CUST_383,2024-03-27,Event Ticket,Instagram,221.08,129.97,Completed
ORD_5955,CUST_989,2024-05-24,Creative Studio,Instagram,64.7,28.73,Completed
ORD_5956,CUST_713,2024-12-07,Event Ticket,LinkedIn,345.48,138.23,Completed
ORD_5957,CUST_665,2024-08-01,Event Ticket,Google Search,173.87,94.46,Completed
ORD_5958,CUST_729,2025-05-30,Corporate Package,Instagram,148.11,81.54,Completed
ORD_5959,CUST_643,2025-05-16,Media Package,LinkedIn,91.13,59.83,Completed
ORD_5960,CUST_864,2025-05-01,Event Ticket,Event Walk-in,359.88,186.69,Completed
ORD_5961,CUST_526,2024-12-01,Creative Studio,LinkedIn,205.21,130.11,Completed
ORD_5962,CUST_1167,2024-07-17,Workshop,Instagram,191.42,63.9,Completed
ORD_5963,CUST_25,2024-11-07,Media Package,Event Walk-in,340.57,137.57,Completed
ORD_5964,CUST_721,2024-09-21,Creative Studio,Event Walk-in,41.35,20.54,Completed
ORD_5965,CUST_1272,2025-01-21,Workshop,Instagram,248.41,129.22,Completed
ORD_5966,CUST_86,2024-08-26,Event Ticket,Instagram,83.78,28.01,Completed
ORD_5967,CUST_699,2024-06-03,Membership,Instagram,215.53,129.93,Completed
ORD_5968,CUST_130,2025-03-07,Event Ticket,LinkedIn,219.39,118.16,Completed
ORD_5969,CUST_1183,2024-02-18,Creative Studio,TikTok,346.64,213.45,Completed
ORD_5970,CUST_2,2024-05-07,Corporate Package,Google Search,469.13,284.72,Completed
ORD_5971,CUST_1334,2024-12-31,Media Package,TikTok,142.9,49.71,Refunded
ORD_5972,CUST_97,2024-06-26,Media Package,LinkedIn,164.31,102.02,Refunded
ORD_5973,CUST_607,2025-02-01,Membership,Instagram,456.41,245.92,Completed
ORD_5974,CUST_434,2024-11-16,Media Package,Referral,193.89,101.09,Completed
ORD_5975,CUST_938,2025-05-15,Workshop,TikTok,336.75,145.39,Completed
ORD_5976,CUST_1170,2025-05-22,Partner Offer,Instagram,59.29,31.36,Refunded
ORD_5977,CUST_1244,2024-10-06,Media Package,TikTok,269.14,88.45,Completed
ORD_5978,CUST_63,2024-10-19,Corporate Package,Referral,462.37,220.77,Completed
ORD_5979,CUST_449,2024-05-21,Media Package,Referral,398.29,121.35,Completed
ORD_5980,CUST_221,2025-04-01,Workshop,TikTok,451.1,278.72,Completed
ORD_5981,CUST_7,2024-01-29,Partner Offer,LinkedIn,337.43,212.69,Completed
ORD_5982,CUST_719,2025-05-02,Creative Studio,Instagram,360.72,148.29,Completed
ORD_5983,CUST_1399,2025-05-01,Membership,LinkedIn,390.94,205.31,Completed
ORD_5984,CUST_15,2024-06-02,Event Ticket,Instagram,31.99,18.82,Refunded
ORD_5985,CUST_1122,2025-03-07,Media Package,Event Walk-in,179.44,99.56,Completed
ORD_5986,CUST_436,2025-03-31,Creative Studio,Partnership,37.19,19.73,Completed
ORD_5987,CUST_507,2024-03-18,Creative Studio,Event Walk-in,492.68,221.38,Completed
ORD_5988,CUST_1401,2024-07-31,Media Package,Instagram,390.74,180.2,Completed
ORD_5989,CUST_198,2024-02-29,Workshop,Event Walk-in,461.85,217.08,Completed
ORD_5990,CUST_532,2024-02-17,Media Package,Instagram,187.88,63.6,Completed
ORD_5991,CUST_689,2024-02-04,Workshop,TikTok,39.15,21.59,Completed
ORD_5992,CUST_1493,2024-12-31,Media Package,Event Walk-in,149.62,76.71,Completed
ORD_5993,CUST_200,2024-10-24,Media Package,Event Walk-in,114.95,51.13,Completed
ORD_5994,CUST_179,2025-06-21,Partner Offer,Event Walk-in,320.82,207.2,Completed
ORD_5995,CUST_1289,2025-03-08,Creative Studio,LinkedIn,105.52,71.85,Completed
ORD_5996,CUST_1091,2024-07-03,Partner Offer,Partnership,397.0,190.48,Refunded
ORD_5997,CUST_867,2024-05-13,Partner Offer,TikTok,31.66,18.23,Completed
ORD_5998,CUST_1183,2024-02-02,Media Package,TikTok,498.59,308.5,Refunded
ORD_5999,CUST_397,2024-01-14,Corporate Package,Instagram,83.99,37.26,Completed
ORD_6000,CUST_1467,2025-04-22,Event Ticket,TikTok,342.36,196.43,Cancelled
ORD_6001,CUST_1000,2024-03-21,Event Ticket,Partnership,61.76,41.08,Completed
ORD_6002,CUST_1355,2024-11-11,Media Package,Event Walk-in,27.03,12.91,Completed
ORD_6003,CUST_935,2025-01-05,Workshop,Event Walk-in,258.19,133.9,Completed
ORD_6004,CUST_82,2025-05-28,Media Package,Referral,397.32,225.5,Completed
ORD_6005,CUST_272,2024-11-17,Partner Offer,Event Walk-in,94.64,40.07,Completed
ORD_6006,CUST_1308,2024-04-14,Media Package,TikTok,355.93,176.19,Completed
ORD_6007,CUST_445,2024-08-08,Workshop,Instagram,459.78,193.74,Completed
ORD_6008,CUST_561,2024-10-10,Creative Studio,Instagram,209.95,137.89,Completed
ORD_6009,CUST_640,2024-11-09,Media Package,Event Walk-in,213.54,133.93,Completed
ORD_6010,CUST_1357,2024-04-05,Media Package,Instagram,168.3,77.91,Completed
ORD_6011,CUST_1032,2025-02-22,Media Package,Google Search,332.35,106.51,Completed
ORD_6012,CUST_1317,2024-10-14,Media Package,Partnership,487.04,269.47,Completed
ORD_6013,CUST_366,2025-02-25,Creative Studio,Referral,232.51,123.6,Completed
ORD_6014,CUST_1141,2025-01-27,Media Package,TikTok,221.33,109.45,Completed
ORD_6015,CUST_1146,2024-01-17,Workshop,Event Walk-in,299.74,132.22,Completed
ORD_6016,CUST_884,2025-01-12,Creative Studio,Partnership,263.28,141.21,Cancelled
ORD_6017,CUST_1492,2025-01-18,Event Ticket,Instagram,499.52,302.17,Completed
ORD_6018,CUST_341,2024-03-10,Membership,Event Walk-in,386.88,166.92,Completed
ORD_6019,CUST_812,2024-08-26,Media Package,Instagram,250.6,126.82,Completed
ORD_6020,CUST_740,2024-07-03,Media Package,Instagram,267.21,93.6,Completed
ORD_6021,CUST_80,2025-03-08,Partner Offer,Referral,344.03,239.82,Refunded
ORD_6022,CUST_59,2024-11-19,Membership,Instagram,484.96,170.53,Completed
ORD_6023,CUST_1242,2024-09-04,Media Package,Partnership,42.75,29.22,Completed
ORD_6024,CUST_75,2024-06-08,Event Ticket,Partnership,283.75,147.83,Completed
ORD_6025,CUST_362,2024-03-09,Membership,Instagram,337.56,180.1,Completed
ORD_6026,CUST_1477,2025-02-01,Creative Studio,Partnership,145.55,56.46,Completed
ORD_6027,CUST_20,2024-11-10,Media Package,Google Search,307.24,135.22,Completed
ORD_6028,CUST_1059,2024-04-02,Membership,Instagram,352.15,130.61,Completed
ORD_6029,CUST_691,2025-05-27,Creative Studio,Instagram,418.37,203.2,Completed
ORD_6030,CUST_1326,2024-11-02,Corporate Package,Partnership,44.53,17.88,Completed
ORD_6031,CUST_305,2024-01-03,Membership,Google Search,254.89,129.97,Completed
ORD_6032,CUST_1283,2024-10-15,Event Ticket,Instagram,452.16,253.42,Refunded
ORD_6033,CUST_447,2024-06-19,Partner Offer,Event Walk-in,434.26,209.31,Completed
ORD_6034,CUST_983,2025-05-31,Media Package,Instagram,384.2,128.87,Completed
ORD_6035,CUST_1033,2024-12-31,Partner Offer,Instagram,481.35,258.33,Completed
ORD_6036,CUST_380,2025-02-20,Creative Studio,Event Walk-in,268.98,85.51,Refunded
ORD_6037,CUST_433,2025-05-23,Media Package,Instagram,397.23,131.6,Completed
ORD_6038,CUST_164,2024-04-02,Partner Offer,Event Walk-in,403.98,138.88,Refunded
ORD_6039,CUST_254,2024-03-19,Media Package,LinkedIn,274.33,116.59,Completed
ORD_6040,CUST_1448,2024-05-24,Creative Studio,Google Search,376.83,200.59,Completed
ORD_6041,CUST_820,2024-09-30,Partner Offer,Event Walk-in,154.72,76.78,Cancelled
ORD_6042,CUST_1472,2024-11-21,Media Package,Instagram,133.77,50.55,Completed
ORD_6043,CUST_770,2024-08-03,Partner Offer,Partnership,471.43,174.45,Refunded
ORD_6044,CUST_482,2025-01-08,Media Package,TikTok,363.4,253.8,Completed
ORD_6045,CUST_271,2025-05-15,Media Package,Referral,499.81,172.82,Completed
ORD_6046,CUST_172,2024-02-29,Workshop,TikTok,209.3,121.82,Completed
ORD_6047,CUST_1308,2024-03-18,Partner Offer,TikTok,278.36,194.27,Cancelled
ORD_6048,CUST_1189,2025-01-19,Creative Studio,TikTok,251.98,88.9,Completed
ORD_6049,CUST_1125,2024-04-23,Creative Studio,Event Walk-in,496.62,260.84,Completed
ORD_6050,CUST_404,2024-07-01,Membership,Event Walk-in,169.77,57.83,Completed
ORD_6051,CUST_1230,2024-04-09,Media Package,Event Walk-in,360.58,208.47,Completed
ORD_6052,CUST_1141,2024-04-03,Media Package,TikTok,298.49,206.28,Completed
ORD_6053,CUST_604,2024-02-12,Workshop,Instagram,434.36,288.73,Cancelled
ORD_6054,CUST_678,2025-06-29,Event Ticket,LinkedIn,169.15,108.03,Completed
ORD_6055,CUST_764,2025-01-29,Membership,Partnership,454.4,165.4,Completed
ORD_6056,CUST_191,2024-06-26,Creative Studio,Instagram,399.08,194.7,Completed
ORD_6057,CUST_253,2025-01-13,Media Package,Instagram,300.44,106.51,Completed
ORD_6058,CUST_840,2024-09-04,Partner Offer,Instagram,393.02,240.76,Completed
ORD_6059,CUST_489,2024-04-14,Event Ticket,Instagram,240.41,78.27,Completed
ORD_6060,CUST_1378,2024-06-07,Media Package,Instagram,274.83,172.17,Completed
ORD_6061,CUST_398,2024-04-02,Partner Offer,TikTok,62.12,31.53,Completed
ORD_6062,CUST_1379,2025-02-15,Event Ticket,Event Walk-in,405.52,142.28,Completed
ORD_6063,CUST_154,2024-12-06,Corporate Package,Instagram,76.17,30.61,Completed
ORD_6064,CUST_11,2024-07-19,Corporate Package,Instagram,457.3,162.59,Cancelled
ORD_6065,CUST_1373,2024-11-24,Membership,Event Walk-in,150.38,57.41,Completed
ORD_6066,CUST_805,2024-11-10,Membership,Instagram,433.99,157.86,Completed
ORD_6067,CUST_433,2025-06-29,Event Ticket,Instagram,152.49,85.6,Completed
ORD_6068,CUST_863,2024-02-18,Media Package,Instagram,279.39,88.46,Refunded
ORD_6069,CUST_461,2025-02-21,Creative Studio,Google Search,131.13,53.76,Completed
ORD_6070,CUST_339,2024-11-16,Creative Studio,TikTok,409.71,250.21,Completed
ORD_6071,CUST_1280,2025-03-18,Membership,Partnership,136.8,71.23,Completed
ORD_6072,CUST_254,2024-11-29,Partner Offer,LinkedIn,266.87,119.17,Completed
ORD_6073,CUST_1479,2024-07-07,Media Package,Instagram,138.95,47.13,Completed
ORD_6074,CUST_157,2025-02-20,Partner Offer,LinkedIn,464.53,321.49,Refunded
ORD_6075,CUST_50,2024-09-30,Creative Studio,Instagram,328.87,217.63,Completed
ORD_6076,CUST_1389,2024-11-10,Media Package,Event Walk-in,298.71,130.47,Refunded
ORD_6077,CUST_1086,2024-04-15,Event Ticket,LinkedIn,216.22,89.03,Cancelled
ORD_6078,CUST_1386,2025-01-26,Partner Offer,Event Walk-in,180.4,70.84,Completed
ORD_6079,CUST_1166,2024-04-05,Event Ticket,Instagram,168.51,111.57,Refunded
ORD_6080,CUST_924,2025-06-23,Media Package,TikTok,219.05,117.18,Completed
ORD_6081,CUST_843,2024-09-13,Event Ticket,Partnership,322.72,121.62,Completed
ORD_6082,CUST_1379,2025-02-18,Media Package,Event Walk-in,177.9,79.45,Completed
ORD_6083,CUST_1406,2025-05-30,Partner Offer,Event Walk-in,468.35,265.64,Completed
ORD_6084,CUST_1120,2024-03-26,Media Package,TikTok,381.03,184.79,Completed
ORD_6085,CUST_1378,2025-02-15,Event Ticket,Instagram,281.26,145.53,Completed
ORD_6086,CUST_57,2025-01-25,Partner Offer,LinkedIn,58.82,21.29,Completed
ORD_6087,CUST_616,2024-07-17,Media Package,Instagram,36.47,20.89,Completed
ORD_6088,CUST_400,2024-03-29,Workshop,Google Search,285.96,129.8,Completed
ORD_6089,CUST_7,2024-08-23,Event Ticket,LinkedIn,384.75,118.26,Completed
ORD_6090,CUST_1158,2024-12-26,Media Package,Event Walk-in,295.53,174.48,Completed
ORD_6091,CUST_591,2025-04-11,Event Ticket,Partnership,358.82,201.06,Completed
ORD_6092,CUST_187,2024-05-29,Event Ticket,LinkedIn,351.49,132.66,Cancelled
ORD_6093,CUST_1140,2025-04-19,Partner Offer,Instagram,349.17,124.91,Completed
ORD_6094,CUST_25,2024-12-13,Media Package,Event Walk-in,52.8,16.97,Completed
ORD_6095,CUST_283,2024-09-17,Workshop,Google Search,42.59,20.99,Completed
ORD_6096,CUST_77,2024-05-05,Event Ticket,TikTok,404.24,128.41,Completed
ORD_6097,CUST_1405,2024-10-29,Creative Studio,Referral,487.81,284.3,Refunded
ORD_6098,CUST_189,2024-02-15,Creative Studio,Partnership,88.87,43.44,Cancelled
ORD_6099,CUST_292,2024-01-24,Media Package,TikTok,67.0,23.05,Completed
ORD_6100,CUST_1170,2025-06-12,Creative Studio,Instagram,422.6,148.62,Completed
ORD_6101,CUST_430,2024-02-14,Membership,Instagram,373.28,126.5,Completed
ORD_6102,CUST_396,2024-07-05,Membership,Instagram,79.8,51.88,Completed
ORD_6103,CUST_768,2025-01-02,Corporate Package,TikTok,239.21,77.72,Refunded
ORD_6104,CUST_766,2024-09-26,Media Package,Instagram,443.13,307.96,Completed
ORD_6105,CUST_659,2024-12-15,Event Ticket,LinkedIn,46.33,27.18,Completed
ORD_6106,CUST_73,2024-09-20,Corporate Package,Instagram,486.14,275.37,Completed
ORD_6107,CUST_110,2025-06-01,Creative Studio,Instagram,202.2,138.07,Completed
ORD_6108,CUST_1277,2024-09-22,Membership,Event Walk-in,288.32,102.65,Completed
ORD_6109,CUST_1271,2025-02-02,Creative Studio,Event Walk-in,186.17,112.39,Completed
ORD_6110,CUST_283,2025-03-17,Workshop,Google Search,212.76,76.23,Completed
ORD_6111,CUST_602,2025-05-18,Media Package,TikTok,481.42,170.75,Refunded
ORD_6112,CUST_605,2025-03-29,Media Package,Instagram,107.97,57.62,Completed
ORD_6113,CUST_301,2025-03-11,Media Package,TikTok,454.61,302.39,Refunded
ORD_6114,CUST_525,2024-08-31,Event Ticket,LinkedIn,335.43,209.08,Completed
ORD_6115,CUST_1010,2024-02-23,Creative Studio,Referral,51.75,17.51,Completed
ORD_6116,CUST_47,2024-05-21,Corporate Package,Google Search,30.27,14.92,Completed
ORD_6117,CUST_407,2024-03-31,Partner Offer,Partnership,221.78,140.69,Completed
ORD_6118,CUST_318,2024-07-17,Media Package,Instagram,306.43,130.96,Completed
ORD_6119,CUST_1120,2024-10-13,Media Package,TikTok,353.84,243.71,Completed
ORD_6120,CUST_1032,2025-04-02,Partner Offer,Google Search,238.18,147.82,Completed
ORD_6121,CUST_653,2024-01-16,Membership,TikTok,29.36,14.78,Completed
ORD_6122,CUST_998,2024-12-03,Event Ticket,Instagram,490.97,308.08,Completed
ORD_6123,CUST_1127,2024-09-19,Corporate Package,Instagram,331.21,194.22,Completed
ORD_6124,CUST_940,2024-11-26,Media Package,Google Search,26.83,8.48,Completed
ORD_6125,CUST_298,2024-10-23,Creative Studio,Instagram,27.03,15.04,Completed
ORD_6126,CUST_157,2024-05-04,Membership,LinkedIn,291.82,193.6,Completed
ORD_6127,CUST_857,2024-02-18,Partner Offer,Event Walk-in,212.56,142.27,Completed
ORD_6128,CUST_996,2025-03-27,Event Ticket,Partnership,148.01,54.0,Completed
ORD_6129,CUST_969,2025-01-02,Corporate Package,Instagram,312.92,162.67,Cancelled
ORD_6130,CUST_812,2025-02-22,Media Package,Instagram,157.72,66.94,Completed
ORD_6131,CUST_1171,2024-12-05,Media Package,Referral,461.83,322.71,Completed
ORD_6132,CUST_620,2025-02-07,Media Package,Instagram,441.48,244.2,Completed
ORD_6133,CUST_536,2024-09-18,Corporate Package,Instagram,259.08,162.65,Completed
ORD_6134,CUST_792,2025-02-17,Workshop,Instagram,151.95,59.45,Completed
ORD_6135,CUST_227,2025-02-27,Corporate Package,Instagram,410.33,281.45,Completed
ORD_6136,CUST_422,2024-06-01,Media Package,Event Walk-in,416.98,166.67,Completed
ORD_6137,CUST_1322,2024-07-09,Corporate Package,Partnership,20.31,13.14,Completed
ORD_6138,CUST_77,2024-06-17,Media Package,TikTok,466.36,163.86,Refunded
ORD_6139,CUST_1275,2024-04-23,Media Package,Instagram,478.39,198.44,Completed
ORD_6140,CUST_1080,2025-01-17,Membership,Event Walk-in,62.56,38.87,Completed
ORD_6141,CUST_1263,2025-06-06,Media Package,Partnership,156.29,71.78,Completed
ORD_6142,CUST_324,2024-11-01,Media Package,Referral,205.16,84.32,Completed
ORD_6143,CUST_905,2025-05-11,Partner Offer,Instagram,128.87,86.36,Completed
ORD_6144,CUST_994,2025-05-29,Event Ticket,TikTok,373.28,215.58,Refunded
ORD_6145,CUST_594,2024-10-12,Creative Studio,Instagram,442.85,154.12,Completed
ORD_6146,CUST_1284,2025-05-06,Partner Offer,LinkedIn,436.3,238.37,Completed
ORD_6147,CUST_453,2024-11-29,Corporate Package,Partnership,354.35,195.5,Completed
ORD_6148,CUST_100,2024-05-30,Event Ticket,Instagram,107.76,71.47,Completed
ORD_6149,CUST_1046,2024-07-24,Event Ticket,TikTok,405.0,275.91,Completed
ORD_6150,CUST_660,2024-12-18,Media Package,LinkedIn,496.26,276.46,Completed
ORD_6151,CUST_289,2024-06-11,Partner Offer,Partnership,205.01,143.48,Completed
ORD_6152,CUST_629,2025-05-15,Membership,Event Walk-in,235.94,126.29,Completed
ORD_6153,CUST_621,2024-10-10,Event Ticket,Instagram,37.24,16.25,Completed
ORD_6154,CUST_1294,2024-10-25,Partner Offer,Partnership,236.79,151.28,Completed
ORD_6155,CUST_125,2024-06-09,Creative Studio,Event Walk-in,210.82,130.86,Completed
ORD_6156,CUST_274,2024-05-03,Corporate Package,Partnership,231.86,137.84,Completed
ORD_6157,CUST_1480,2025-05-19,Creative Studio,TikTok,237.43,113.6,Completed
ORD_6158,CUST_157,2024-10-01,Media Package,LinkedIn,22.94,11.03,Completed
ORD_6159,CUST_1304,2024-11-21,Event Ticket,Instagram,173.39,75.03,Completed
ORD_6160,CUST_895,2025-03-22,Creative Studio,Partnership,286.25,126.1,Completed
ORD_6161,CUST_1006,2025-02-16,Creative Studio,Event Walk-in,49.49,29.94,Completed
ORD_6162,CUST_236,2024-08-31,Partner Offer,Instagram,170.28,88.22,Completed
ORD_6163,CUST_674,2024-02-21,Media Package,Event Walk-in,180.08,84.88,Completed
ORD_6164,CUST_541,2025-05-31,Workshop,TikTok,387.12,226.72,Completed
ORD_6165,CUST_1011,2024-04-22,Creative Studio,LinkedIn,126.38,74.2,Completed
ORD_6166,CUST_813,2024-02-08,Event Ticket,Event Walk-in,429.26,147.67,Completed
ORD_6167,CUST_108,2025-05-01,Media Package,Event Walk-in,434.4,142.31,Completed
ORD_6168,CUST_1214,2024-10-14,Event Ticket,Event Walk-in,284.43,136.23,Completed
ORD_6169,CUST_237,2024-08-08,Creative Studio,Instagram,21.13,7.49,Completed
ORD_6170,CUST_726,2024-06-20,Media Package,TikTok,189.78,123.84,Completed
ORD_6171,CUST_354,2024-02-19,Media Package,Google Search,135.29,89.36,Completed
ORD_6172,CUST_1106,2024-09-17,Creative Studio,TikTok,83.0,30.33,Completed
ORD_6173,CUST_771,2024-03-25,Workshop,Event Walk-in,322.81,98.69,Refunded
ORD_6174,CUST_200,2024-02-04,Membership,Event Walk-in,73.13,24.0,Completed
ORD_6175,CUST_561,2024-07-20,Partner Offer,Instagram,120.35,62.17,Completed
ORD_6176,CUST_138,2024-03-14,Corporate Package,TikTok,20.55,13.63,Completed
ORD_6177,CUST_989,2024-08-12,Creative Studio,Instagram,415.86,130.86,Completed
ORD_6178,CUST_55,2025-06-23,Creative Studio,Partnership,413.8,265.44,Cancelled
ORD_6179,CUST_995,2025-05-12,Event Ticket,Instagram,411.35,228.21,Completed
ORD_6180,CUST_1139,2024-09-24,Membership,Instagram,101.37,41.89,Refunded
ORD_6181,CUST_363,2024-12-19,Membership,Instagram,270.67,83.43,Completed
ORD_6182,CUST_1316,2025-02-06,Event Ticket,Google Search,72.09,47.62,Refunded
ORD_6183,CUST_176,2025-05-11,Corporate Package,LinkedIn,74.87,38.84,Refunded
ORD_6184,CUST_287,2025-02-16,Media Package,Event Walk-in,21.28,11.97,Completed
ORD_6185,CUST_836,2024-05-19,Event Ticket,Instagram,489.71,301.07,Completed
ORD_6186,CUST_112,2024-07-30,Creative Studio,TikTok,283.12,115.88,Completed
ORD_6187,CUST_838,2024-11-02,Media Package,Event Walk-in,46.58,20.18,Completed
ORD_6188,CUST_610,2024-06-05,Media Package,Instagram,145.2,98.45,Completed
ORD_6189,CUST_690,2024-12-23,Creative Studio,Instagram,67.89,43.61,Completed
ORD_6190,CUST_9,2024-06-06,Workshop,Instagram,67.17,30.27,Completed
ORD_6191,CUST_1177,2024-02-13,Event Ticket,Instagram,385.75,227.55,Completed
ORD_6192,CUST_275,2024-12-31,Partner Offer,TikTok,64.36,31.49,Completed
ORD_6193,CUST_642,2024-08-10,Media Package,Referral,60.42,31.81,Refunded
ORD_6194,CUST_1486,2025-05-24,Media Package,Event Walk-in,77.49,49.93,Refunded
ORD_6195,CUST_916,2024-05-22,Event Ticket,TikTok,34.2,12.0,Completed
ORD_6196,CUST_163,2024-07-05,Creative Studio,Event Walk-in,493.3,243.24,Completed
ORD_6197,CUST_1299,2025-01-14,Creative Studio,LinkedIn,144.54,63.07,Completed
ORD_6198,CUST_480,2024-09-30,Membership,TikTok,212.6,146.91,Completed
ORD_6199,CUST_854,2025-04-01,Media Package,TikTok,281.89,167.29,Completed
ORD_6200,CUST_978,2024-01-23,Corporate Package,LinkedIn,77.75,41.92,Completed
ORD_6201,CUST_1247,2024-03-25,Media Package,Instagram,96.77,57.15,Refunded
ORD_6202,CUST_366,2024-04-12,Media Package,Referral,60.26,30.09,Completed
ORD_6203,CUST_1099,2025-05-09,Creative Studio,Partnership,206.58,117.2,Completed
ORD_6204,CUST_657,2024-10-10,Membership,TikTok,31.49,21.98,Completed
ORD_6205,CUST_237,2024-06-18,Creative Studio,Instagram,474.81,224.19,Completed
ORD_6206,CUST_1474,2025-03-15,Partner Offer,Instagram,280.51,127.05,Completed
ORD_6207,CUST_796,2024-07-01,Media Package,Instagram,149.21,85.06,Completed
ORD_6208,CUST_1318,2024-09-07,Media Package,LinkedIn,366.18,159.5,Completed
ORD_6209,CUST_1095,2025-05-02,Membership,Instagram,364.35,160.92,Completed
ORD_6210,CUST_1441,2024-12-24,Creative Studio,TikTok,30.69,16.04,Completed
